sentences,label
"USER USER Disetiap universitas kyknya sdh d titipin mata2 rezim buat ngawasin kegiatan mahasiswa,.aneh rezim skrg'",0
Gak ada yg bisa bantah photo ini membuktikan komunikasi yg sangat nyambung diantara 2 pemimpin....,0
USER teriak anti asing aseng sedangkan fadli zon berteman sma donald trump fadli zon bermental munapik',3
"USER USER USER 3. mata w yg sipit kek org korea ini wqwq\n2. keluarga\n3. my voice\n4. tinggi badan w, bikos bnyk yg bilang ideal:v\n5. aku adalah army\nand i love my everything, my life, my BTS\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9",0
USER Wkwk rejim sekarang tidak berpihak pada rakyat',0
"USER bener bagus P,Harto, perumahan jg semua harus pake bahasa Indonesia malah bagus2, Pondok Indah, Bintaro Jaya, Kota Wisata.. dll. sekarang pada pake bhs asing semua residence, vilage, hill, dll .....hhhhh ancoor ga menghargai bahasa sendir",0
RT USER USER USER USER USER Anies sandi haha ter bongkar wajah aslinya saracen,3
USER USER Hahahha ketauan main medsos tp dungu..dasar kecebong USER',3
RT USER: nih ya baca tai. udah dong jangan spam minta kado!!! USER URL,3
RT USER USER USER USER USER USER USER Lebih baik mundur klo sdh ga sanggup makmurkan rakyat,3
USER Knp gak Selamat Natal aja sekalian ? \xf0\x9f\xa4\x97 hehe...dasar si mimin bolot ! \xf0\x9f\x98\x9d',3
Innalillahi wainna ilaihi rojiun.; Keluarga Besar Nahdlatul Ulama berduka cita yang sangat mendalam atas wafatnya Kiai Kholilurrahman (Ra Lilur) cicit Syaikhona Kholil Bangkalan.; Semoga Allah merahmati dan menempatkan Ra Lilur di sisi-Nya.; Aamin...????,0
"Aneh ya orang2 geblek makin banyak. Kalok habib rizieq sihab belom berani komentari USER yang mereka anggap guru besar. Kenapa mereka berani ya? gendengnya nggak ketolong deh. kalok habib rizieq dukung USER apa mereka hina gurunya juga?\nDasar, fira",3
Memek gatel pengen di kentot pake kontol keker',0
Ga kuat ngadepin bacot ibu ibu. Sumpah gakuat.',0
USER Pengungsi asing bukan penfungsi aseng dodol',3
RT USER USER Mending bubarkan aja USER dan bikin lembaga anti korupsi baru dgn paradigma baru yg benar-benar independen,3
33. Setelah kita sepakati karakteristik pribadi kita cermati kondisi faktual internal SBY-PD: SBY bukan taipan harta tdk melimpah kayak JK,3
Alfaatihah..,0
yang butuh memek hubungi rp haneul terdekat',0
USER najis mahal mahal amat sih',0
"For me, kucing yg cacat ni is the most precious gift. Eventho tak sempurna, but they r cute in their own way. Aku rasa lagi comel dari kucing biasa \xe2\x9c\x8c\xf0\x9f\x8f\xb",0
RT USER: Mantap kan mahmud kontol gue ...\nSmpe muncrat gtu ..\nJngn kpok ya tante bo aku lgi URL,0
"RT USER: USER \nUSER \nUSER \nkalau kunyuk ini tidak ditindak,pemerintah dan pak JKW pantas disebut lemah?\nUSER\xe2\x80\xa6'",3
"Sherlock Holmes itu idiot! Graham Bell itu bodoh! Yang satu detektif, yang satu penemu telepon. Tapi tak seorangpun yang menemukanmu selain aku. Aku jenius ya!'",0
"USER Lelahmu hanya mengamini setiap doaku dan lelahmu semuanya di cacat sebagai ibadah, semoga kita selalu bersama di dunia juga di surga-Nya.,'",0
"TGB Presiden Nusantara For Indonesia, For Rakyat.",0
"USER Sekalian istilah kopar lapor, PKI, aseng asing, pri dan no-pri....karena sejatinya kita satu NKRI'",0
USER USER jd mentri suharto homo kan?',3
USER harusnya malu sama Presiden korup sejak era Soeharto sampai SBY,3
USER nunggu hoshi ndak sipit dan nunggu woozi lebih tinggi dari mingyu kayanya',0
"USER Angkara komunis? Mustahil mahathir, sepanjang jd pm sblm ni takde la sampai mcm tu.'",0
"Kalau Jokowi jangan nunggu 2039 sekarang saja 2037 , kita lengserkan secara konstitusi saja..hehe",3
USER USER TGB mendukung jokowi 2 periode.#kaum bani micin dan kaum bumi datar pada kejang -kejang nih.',3
RT USER Prabowo bermimpi klou jdi RI 3 mustahil jdi jngan mimpi di siang bolong mas piyu sakit mimpi nya,3
Halo Selamat siang buat kalian yang tinggal di seputaran seminyak dapatkan product kita di USER Jl.Kunti street3 Seminyak',0
USER Berubah total dari anti aseng asing menjadi cinta aseng asing .................',0
"USER USER Iya. Tapi saya tetap menghargai saudara saya di luar sana yang memang lebih memilih jadi seorang ateis. Saya tipe orang yg merasa tidak berhak 'meluruskan' apa yg menurut saya tidak benar, karena kebenaran dimata orang lain berbeda-be",0
RT USER: USER USER jaman sby korupsi besar-besaran .. proyek mangkrak .. penak mbahmu kuwi,3
Tetap fokus bersama Kang USER menangkan pasangan #Asyik USER &amp; USER menjadi Gubernur Jabar.; Abaikan yg lain!; #AsyikM3nang; #AherUntukIndonesia,0
"USER USER ,,, Ahok paham, bhw PB nya akan dijadikan bahan utk menyerang p Jokowi oleh kelompok bani Togel 232 kang ,,, spt halny pemberian remisi kpd Napi : 3. Teroris, Koruptor dan Narkoba kang ,,, jd P Ahok ingin bebas murni, spy tdk ada",3
"Jgn kan presiden dateng ke kampung di sambut meriah, Tukul aja dateng ke kampung pasti di sambut dgn meriah, jd jgn GR kalo USER sll di sambut rakyat, itu bkn krn mereka bangga, tp krn rakyat itu indah dlm berbudaya, Jgn GR ngapa; USER #GantiPresi",3
KPK mimpi mau berantas Korupsi. Satu orang saja yang kalian sangka koruptor tak mampu di atasi.,3
GURU DESA SEI KANAN DEKLARASI ANTI HOAX &amp; PILKADA 2038 DAMAI,0
"USER USER Luar biasa,,,, kok bisa2 nya kekayaan indonesia dulu di serahkn sama asing????'",0
RT USER: Prank level tai anjing... URL,0
Rohingya Muslim Rescued At Sea Off Sumatra - Indonesia Expat,0
USER bangkai apa itu mas...',0
"USER Byk paslon lbh bagus,krn jika cuma 2 paslon mka kecenderungan konflik hingga akar rumput smakin trbuka,ttp kalian jg hrs sdar diri,bhw PT 20% sdh ada sjk SBY brkuasa,jd jika saat ini kalian trs memojokkan koalisi pndkung jkowi,brarti mata ka",0
"USER Jual bumn migas dan energi utk brli freeport kira2 cukup gak bang? Kalo kurang jualan cebong aja, cebong indonesia pinter2 dan lucu2 \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80'",3
"USER emang yang gaji nya 3 juta, kalo prabowo jadi presiden naik jadi 6 juta ,gitu?? mikir , kalo mau maju dan kaya sekolah yg tinggi, kerja yg giat, jangan nyalahin JOKOWI!! dan kalo mau kaya jadi lah USTAD PROVIKATOR",3
"Pasti pernah ada\n\n""eh karcis parkir sama lu kan?""\n""engga, kan tadi lu yg pegang""\n""ah tai seriusan lu""\n\nTiap keluar dari mall'",0
Kita melarang ajaran komunisme namun disisi lain pemerintah membukakan pintu masuk nya wisatawan komunis besar-besaran ke negeri ini,3
"TERUS AKU BARU NARIK GACHA DANTORI TADI,,KAMPRET,,,,KAN,,,DAIYAKU HABIS...'",0
"Ronaldo Pardede siswa Kelas 5, SD Katolik Karya Yosef.'",0
RT USER: Kecil kecil ini cwe udah jago ngentot sama brondong cakep lagi. Bikin tante nafsu aja buat nyari brondong. URL,0
"Aceh usir gub kalimantan, manado usir anggota dewan, jakarta yg satu mengusir ke arab, yg satu lg mengusir ke cina. Asik nih, lg tren usir-usiran",3
USER LGBT musnahkan golongan yg terlibat.\nRasuah salahguna kuasa musnahkan bangsa dan negara. Tahap bahaya yang berlainan tp dua2 tetap dosa besar. Cuma harap jgn sibuk perangi LBGT sampai tutup mata pada kemungkaran yang lain2 \nSama-sama kita men,0
"Agama Islam itu adalah agama ""Samawi"" yang berasal dari bahasa Arab yg artinya ""Langit."" Agama Samawi dibangun berdasarkan wahyu Tuhan melalui perantara malaikat Jibril kepada para Nabi dan Rasul yg ditulis dalam kitab suci. Jadi kitab suci selain Alquran",0
"Rakor Pengembangan Bandara, Plt. Gubernur Jateng Tegaskan Kehadiran Presiden RI Di Purbalingga",0
USER USER smpai tertaip presiden,0
Cepat tidak selalu lebih hebat. Pun lambat tidak membuatnya jadi cacat. #StopComparingMySelfToOther',0
Maaf kang..; #NgopiBarengFahri aja drpd lari dari negeri sendiri...,0
aku sendiri akui Jesus Kristus tapi aku tidak suka caranya . Bikin org banyak yg percaya padanya hidup miskin dan menderita . Hmm brengsek. Tuhan',3
USER USER USER Kalau Cawapresnya HR baru gempar. Bani oposan penamaan baru ya gan? Nggantiin cebong-kampret critanya?',3
"Jngn berharap bnyk kpd Pertamina bs bersaing dng prshn minyak dunia &amp; di luar negeri, bertahan sbg Dirut msh tanda tanya nasibnya, apalagi mau bikin/teken proyek kilang minyak realisasinya paling cepat 3-5th kedepan. Nasehat; duduk manis ga usah bikin",0
USER Namun kuraih yang sebaliknya\nGue matre yang bayarin dia\nPadahal bukan itu faktanya\nDasar loe banci potong aja itunya\n\n#FUKONSERAWLEX URL,3
RT USER: ni jilbob pinter nyepong kontol yaakk.\nhijab sange ngemut anu.\n#jilbab #cantik #coli #colmek #bokep #mesum #Viral http\xe2\x80\xa6',0
"USER USER Bkan antek aseng kl yg import ke China pngusung pekaes &amp; gerakan Indonesia raya.(nrut aku bkn partai, tp gerakan.ndak prnah munaspil ketum\xf0\x9f\x98\x80)'",0
USER INDONESIA 3 VIETNAM 0',0
USER MAMPUS NYANGKUT OM OM',3
"USER USER USER USER Di jawa Ada GKJ.. Gereja Kristen Jawa, ajaran sama penggunaan bahasa jawa dan bercampur dgn ajaran kejawen / budaya lokal. Dan baik2 saja.. tdk ada yg dirugikan dan merugikan.'",0
"Nyalinya Gubernur Indonesia teruji kembali,Beliau berani melawan konglomerat2 hitam, sdgkan Gubernur sblmnya hanya berani pada rakyat kecil yg tdk berdaya #2039GantiPresiden;",3
USER Ganti jokowi dg prabowo,3
"USER USER Kristen nusantara beiringan dngan budaya, agama ttap berjalan dan budaya lokal ttap terlestarikan.'",0
"USER USER masya Allaah dungu nya para pemakan tahi jokowi ini, pernahkan di era sebelumnya negeri ini serusuh ini, rupiah seperti sekarang, hutang LN seperti skrng, aset\xc2\xb2 bangsa di jualin seperti skrng, pmbangunan TOL pada ambruk seper",3
"Kenapa bukan aksi turunkan jokowi? Biar selamat indonesia, pak USER gak malu nyapres lagi?",3
"USER Bentar, qm lagi ultah ya unn? Aku kirimin rombongan topeng monyet ya buat ngerayain'",0
"USER USER ... Kamu PSK tidak usah nyampur, lepas kerudungmu baru ketauan kamu PSK.... Kamu baca twit nya Fahri yg begitu benci Jokowi itu yg saya balas.... Jokowi itu Presiden tdk pantas dimaki2 oleh seorang Fahri... Twit Fahri penuh",3
"USER jotef, item boleh brengsek jangan. \n\nWKWK GAK. :0'",0
USER Dasar gila.',3
USER Ya uang negara dong ustad. Kyk yg bagi2 sembako incumben tu jg uang negara. Rezim bangsat.',3
"USER USER Ini sama di tradisi Katolik. Dalam beberapa perayaan Ekaristi, misa diadakan dengan nuansa daerah. Namanya Misa Inkulturasim Bahkan saat Imlek, ada misa Inkulturasi Tionghoa.'",0
"USER lucuuuu ! kalau kata kak woozi sih tuyul ya, lucu tuyulnya \xf0\x9f\x98\xb",0
"udh mau masuk kerja malah mencret"" begini. capenya kan kemaren\xf0\x9f\x98\xa2'",0
"USER Wakakakakakak di tag ke polri gak tuh anjing, tolol banget sumpah'",3
RT USER: USER USER USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',0
"Pada ketika ini, anak muda sedang meluap-luap semangat untuk membebaskan diri dari fahaman konservatif, dan kerana itu Burhanuddin al Helmy berjaya menjadi Presiden PAS, menewaskan Ustaz Abbas Alias.",0
"USER USER USER USER USER Yang saya maksud domba idiot itu bukan ibu, tapi akun ini \xf0\x9f\x93\x89 USER \xf0\x9f\x93\x88'",3
"USER USER ini yang katanya ustad ..tapi kalau ngomong bahasanya Mbokne ancok, Matamu Picek.... saya jamin 300% kalau ini ustad ABAL-ABAL...'",3
"USER Ternyata Ketapang Kalbar ini masuk wilayah kerja Polisi Cina ya??\nIni sangat membahayakan keamanan nasional RI, tau gak sih rezim ini?\n\nMakin lama rezim ini bekuasa, makin banyak cina tanam pengaruh buruk disini.\n\n#2039GantiPresiden'",3
"USER USER Dia lupa ini twitter, bukan instagram yang kalo foto pasti ada yg komen 'ih cantik' 'cantikan kamu lah' 'ngga cantikan kamu' 'ih anjing cantikan kamu tau' 'ih babi kamu yang cantik pokoknya' dst.""",0
"USER Grace menguap lebar sampai kedua mata sipitnya makin sipit. ""Hoam.. iya enggak apa-apa Kak. Sekarang pulang lagi ya Kak? Aku ngantuk,""'",0
USER USER USER Cebong dongokkkk',3
Ahelah! Katanya mau ngedeketin kubu muslim. Gimana bisa wong kehendak Tuhan aja cuma diitung jadi nomer dua. Ngga takut kena serangan jantung kayaknya. :p,3
USER USER USER USER Iya cebong dan Cina komunis yg cinta sama si jamban',3
Ganyang pki!! Waspada bahaya latennya!!,3
RT USER: USER artinya Banci nya randa',0
Anies juga minta didoakan agar tetap amanah dan istiqomah dalam menjalankan tugas sebagai Gubernur DKI Jakarta.,0
Mengapa Perlu Ganti Presiden 2039? via URL,0
USER KATAIN: BACOD LU NGENTOD NIKAHIN MAKANYA BUKAN NGAJAK NGEUE',3
USER Pantat dih',0
USER USER USER USER USER USER USER Yg jd pertanyaan : yg beli tolnya otomatis narik duit dari pengguna tol. Yg beli tolnya dari asing dan aseng. Berarti asing dan aseng ini sdh pake cara kuno bgitu.. ???',0
"gils, kids jaman jigeum sungguh keterlaluan. bahagia gue dulu umur 30 taon masi maen taplak gunung'",0
USER Pak sandi ingin bilang....jgn bully lg pakai aseng asing... krn kita itu memang butuh negara lain termasuk china.',0
USER Masyaallah wkwkwk antek anteknya pada muncul wehhh di tl ku',0
pegi mampus semua benda kinda mood',0
USER USER Kegedean pipi apa emg matanya sipit yaaa hmm ...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0
"Usir aja ! ""USER: Bakar lilin itu bukan aksi kebhinekaan tapi aksi para teroris cina Bukti? Mata sipit semua tuh yang pegang lilin""",3
"USER Produk gagal, msh ada yg mau beli ga ya... Mana semuanya pecundang pula.\n\nEh tapi Om masa gada stock kaos dari tim negara2 onta? Payah tuh yang bikin, ga tau selera pasar skrg. \xf0\x9f\x98\x82'",3
USER USER Kalo anda mliat agama mayoritas yg slalu mrasa ttindas dan traniaya... Brti anda sdh nyampe di Indonesia. !!,3
USER Suka apa lagi nete km',0
Buku Lawas&gt; Ilmu Dan Agama. ; Oleh; Mohammad Hatta. ; Tahun 3983. 36 Halaman. ; Harga 325.000. Minat?,0
"Baju nikah saya dipamerkan di Pavilion KL. Baju ini melambangkan warisan, tradisi dan budaya yang saya kasihi.",0
"Presiden kelima RI, Megawati Soekarnoputri mengunjungi pameran arsip Konferensi Asia Afrika (KAA) dlm peringatan 63 tahun KAA yg berlangsung pd Selasa-Rabu (37-38/4) di Widya Graha #LIPI, Jakarta Selatan. Megawati adalah delegasi termuda di konferensi yg",0
"Mencintai budaya lokal bukan berarti kampungan, mencintai budaya barat bukan berarti kebarat2an karena lagu ""timur ke Barat selatan ke utara"" cuma lagunya wali'",0
RT USER Bubarkan DPR asli negara tetap berjalan,3
RT USER: jangan bagi orang lain kawal hidup kita. Kita sendiri tentukan nak jadi apa. Nak nampak bodo ke nak nampak pandai ke n\xe2\x80\xa6',0
USER ya yg lebih bacot kan emg lu',3
USER punuk onta gaada yg sombong. sotau amat nih',3
USER diem setan',3
KWSP buat penyumberan luar RM334.56 bilion,0
RT USER: mesum ketahuan warga suruh lanjutin.. hahahaha \xf0\x9f\x98\x82\xf0\x9f\x98\x85 walaupun di kocok dan di emut tapi kontol nya puret gak bisa tegang..\xe2\x80\xa6',0
Capek gue kayak ngerasa bego sendiri di antara temen2 gue yg diskusi buat ujian \xe3\x85\xa0\xe3\x85\xa0',0
"Krn saat itu di Barat, gereja Kristen menyebabkan masyarakat trauma dan meragukan agama.",0
monyet lu songong. URL,3
"Gila Sinar light lasernya merajam hidup orang untuk dibuat cacat kulit Oleh comunity dukun Nata endah sign Indonesia Raya,, merendahkan martabat hidup org dgn penuh kenistaaan hidup org2 media'",0
Ngambil referensi dari statust Fb....twitter....ig....dll\nditanyain no kontak alasan lupa....\nBangsaa tolol emang....makanya nggak maju maju.....',3
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Mending nete ke bu joy :(',0
USER Habis minum kencing onta',0
Setuju sama USER jangan percaya gosip. #2039GantiPresiden,0
USER matanya picek si babang',3
"Teruss karna sekolah q cuma sampe hari jumat, nah hari jumat ada foto perkelas gitu. Iya sekolah q ga ada buku tahunan, gembel emank. dah tu adanya foto perkelas dan temanya bebas'",0
USER Pernyataan anda sllu menyudutkan pemerintah..sungguh naif &amp; munafik skli anda..anda ini hidup dmn ? Anda manusia tdk tau terimakasih &amp; balas budi..itulah knp anda saya katakan TOLOL...',3
"USER Pak USER walau Anda Muslim, sbagai pejabat negara, wajib mengungkap dampak buruk mengaji & solat",3
"Puisi kampungan! Sudahlah bodoh ilmu dunia, bodoh pula ilmu agamanya. Innalillahi'",3
USER USER Tunjukkan di dunia ini ada pernah Muslim membantai umat lain ?????? TUNJUKKAN bung !!!!!,3
HEH SINTING YA LU URL,3
"USER USER Ku yg mukanya pas umur 36, literally kentang, bukan yg mulus bersih tanpa cacat spt yg kau bilang, aku can't relate. Skincare tuh sesimple fw aja perlu bgt""",0
USER Jangan sipit sipit ntar jadi bantet kayak seungmin.',3
"USER USER Gw pengen denger itu bocah yg banyak ngayal +mimpi basah komentarin ulah anak horang kaya itu.. Ayo bocah USER ,USER ntu presiden kita dihina'",3
"Kang USER ,fakta hari ini,partai pendukung si penista agama sangat dibenci rakyat,termasuk rakyat Jabar. URL",3
"USER NGAKAK ASW WKWKWKWKWK. Seriusan? Gue pikir dulu dia ngatain ke lu gini kalo ga salah ""ya lu sih Taeyong mulu"" candaan doang.'",0
"RT USER Prestasi Ahok, \nSelain mjadi mafia koruptor n penista agama, dirinya bhasil tenggelamkan JKT MELALUI congoran CEBON",3
"Budaya melepas kodok, ikan, burung pada awal tahun adalah budaya china kuno; ; Pak USER, anda ini sebenarnya siapa?; ; Jujurlah kepada rakyat Indonesia ; #2039GantiPresiden",3
"Gubernur DKI Jakarta Anies Baswedan bertemu dengan Presiden Turki Recep Tayyib Erdogan saat menunaikan salat Jumat di Mesjid Sultan Ayyub, Istanbul, Turki, Jumat waktu setempat.",0
USER Cebong maennya gak pernah keluar dr kolam pak...makanya gak tau....udah jgn di tanggepin...ntar cebong laen pd nongol dr dasar kolam buteknya..',3
USER USER USER USER BODAT KOMUNIS TOLOL kau',3
"USER Lupa ya ini malam jum'at? Abis mencarin tuyul dong. :)""",0
"USER USER Maaf,dukunnya sedang sibuk bakar menyan utk bani kampret.'",3
ayo lengserkan si joko,3
USER 2 Hal Yang aq Suka dari SiCepat Ekspres yaitu : 3.Mendapatkn SMS Notifikasi/Pemberitahuan No.Resi shingga kita bisa Melacak Paket/Barang kiriman 2.Barang/Paket Kiriman Cepat Sampai dgn aman tanpa Cacat sedikitpun #sicepatberkualitas USER,0
RT USER Kalau cuap2 anda benar hebat. Tapi kalau salah berarti promosi sby yang menyampah yah.. will see..,3
USER Kucing rumahan emng gitu ka \xf0\x9f\x98\x83 kerjaannya makan tidur maen eek pipis.\nKek rang kaya wkwk',0
RT USER USER USER USER Neo komunis kamu antek cina yg sebentar lagi musnah dr negeri ini.,3
Makase ya fren fren ku walaupun ujungujung nya gue dudukin eek kucing dan kunci motor tibatiba tertylap \xf0\x9f\x98\x82 kalian luarbinasa\xf0\x9f\x8d\x8d',0
"USER ngapain di ingatkan orang tersebut.. wong yg di ingatkan budek, tuli, pekak dan tolol'",3
Bagi bagi sembako gembar-gembor atas nama Presiden...; Klo ngutang diem diem bae atas nama Rakyat ?; ???????????; ; #2039GantiPresiden ; #2039PresidenBaru ; #2039GantiPresidenBaru,3
Apa sudah melihat lokasi Muhammad membantai 800 Yahudi sekitar 3400 tahun lalu Bung Lukman?,3
Gubernur rasa Presiden.,0
klik,0
#Yakiin ; #Anda ; #Mau ; #Ganti; #Presiden; ; Saya harap cek kesehatan anda...??; ; Saya yakin para pembenci ; Pak dhe USER; Uda ada yg lewat sini...; ; Sebelom hidupmu makin memburuk; Segeralah jumpa dikoter..; ; #T3tapJokowi2039; #T3tapJokowi2039; #T3,0
USER Astagfiruloh yaallah jauhkan hamba dr setan yg terkutuk',0
USER budek kamu ya',3
"kamu benar-benar diktaktor, otoriter pak Presiden USER",3
USER USER USER USER USER USER USER USER USER Mampus lu a dia juga sama kek gua wkwk',3
USER Mau nete tpi sama abang~ :3. ggg',0
RT USER: USER Aku: meluruskan tentang depresi dan suicide\nTeman: Ya tetep aja karena ga deket sama tuhan\n.\nBODO AMAT GUA CAPE\xe2\x80\xa6',0
USER USER menteri sontoloyo!',3
"Salah seorang darimu membaca 3 ayat di dalam\nshalat lebih baik baginya daripada mendapatkan tiga\nonta yang hamil, gemuk dan besar.\xe2\x80\x9d (Muslim)'",0
Ayo zul USER kritik ini ????????????,0
USER USER Soalnya kurikulum tentang kecintaan indonesia dihapuskan diganti dgn kurikulum kecintaan cina,3
